0
0.0
0.0
0.0
0.0
0.0
0.0
0.20217706
0.88818246
0.31200582
-0.49201366
0.75712466
0.2709328
-0.0002996667
-1.1286423
-0.073482946
0.55663836
-0.051802225
1.13168
-0.41773245
