params
-0.11662437
0.047566008
0.10368917
0.13343298
-0.2537422
-0.29150018
-0.06938626
0.058164485
-0.10451822
-0.1848052
0.18879513
0.05700317
0.18608347
0.045923516
-0.2308878
0.03934473
0.09390783
0.040133946
0.010634886
-0.088997275
-0.21913813
0.10408902
0.048575066
0.004317815
-0.122029416
0.022179391
-0.18094161
0.050413202
0.49643788
-0.007948701
-0.08171325
0.081913725
0.10396446
-0.015589512
-0.039228294
-0.060079563
0.25498998
0.016298963
-0.13846737
-0.0155156385
0.06312673
0.09833283
0.061975837
0.17799234
-0.028714927
0.031079793
0.047175147
0.16995722
-0.011601676
-0.036959495
1.2131237
-0.3506262
0.5926778
0.71150446
-0.047411397
1.0333922
-0.13710715
-1.3931527
-1.6166981
0.5428016
-0.13246402
-0.595859
0.24998815
1.0091151
0.6478898
-0.6277754
-1.4535471
0.27785972
0.93013215
-0.5185551
0.5710627
0.02756068
-0.96575576
0.526715
0.78974104
-1.1332039
-0.15653233
-0.51990205
-0.085503034
0.8621625
0.39182255
-0.027126357
-1.2793757
-1.1746604
-1.1388183
-0.3657869
0.04482866
1.160043
-0.9190376
-0.15493624
-0.023013346
-0.07732859
0.21044317
-0.094465874
-0.036985468
0.05731659
-0.63085157
1.217127
-0.14984488
0.59808576
-0.55997396
-0.19148639
0.5480026
-0.4036353
2.2503276
-0.8781405
0.56854504
0.9330531
0.11838685
-0.27243868
1.3942143
-0.8740095
-0.679256
0.26723513
0.36671653
-0.5624846
-0.8919074
-0.22385971
0.086971335
0.6360939
-1.0209163
-0.6080173
0.1564623
1.1252784
0.2913784
0.37084973
0.5282486
-0.055029526
1.8746152
0.19974957
0.41682616
1.2893214
-0.40627897
0.08164463
-0.12480331
-0.25131175
0.82079893
-0.88630956
0.041316867
-0.18856026
-0.84914565
1.0412781
-0.18797398
-0.47579148
1.290505
-1.9603052
-0.17787343
0.40314597
-0.03454719
-0.725958
-0.077816665
0.17020597
0.25774255
0.14990722
0.13669734
0.04036202
0.026264615
0.15128563
-0.04325865
0.07253706
-0.0527506
-0.025843069
-0.04967499
-0.014944533
0.060670488
-0.13465151
-0.11833261
-0.1390469
0.033002414
-0.0074991873
0.041150082
-0.04574795
0.09213364
0.08419263
0.11633324
0.06351577
-0.05422169
-0.008352824
-0.022483636
0.088889904
-0.16882849
0.00441605
-0.022221658
0.17515878
0.21056803
-0.0020102041
0.06779584
-0.015453495
0.09181988
-0.10132269
-0.09559181
-0.18043225
0.1243275
0.04141889
0.019184964
-0.086553134
0.14436468
-0.064584784
-0.055060726
0.043416988
-0.043504097
-0.0418902
-0.17665248
-0.13206872
0.110698745
-0.020879125
0.25092217
-0.21397233
-0.038636364
-0.15970849
-0.034661397
-0.02722077
-0.08091788
-0.32599828
-0.31608847
-0.07149701
-0.14998075
-0.06539334
-0.02333938
-0.11003799
-0.29987872
-0.16676416
-0.05809868
0.0015176521
-0.124432944
0.037687153
0.08547455
0.07184854
-0.086076275
-0.21988446
0.13946848
0.059929058
0.06265198
-0.13388646
0.2142459
0.10322128
-0.06690099
0.2812778
-0.18514557
-0.22818969
-0.041718245
-0.010049926
0.026205558
0.12026945
0.22486405
0.0068554054
-0.3509362
-0.031690165
-0.1909909
0.028761238
-0.13220325
0.2691242
0.11207793
0.027588472
0.020180779
-0.34250027
-0.01206359
-0.19723861
0.23149306
0.20722927
-0.08124431
0.038926262
0.035371576
0.15257426
0.023361715
-0.22315417
-0.18791066
0.06302466
-0.001444914
0.17896064
-0.17789793
0.20947783
-0.057031065
-0.032579977
-0.2659428
0.14832656
-0.12884016
-0.07203999
-0.15734613
-0.15267016
-0.15626848
0.26962158
0.0020242126
0.34184882
0.36733878
0.0964666
-0.2675137
-0.13897328
-0.20920639
-0.04476172
0.17339887
0.08676178
-0.19228217
0.031864673
-0.30733868
-0.081509374
-0.021704083
-0.14043601
-0.07574701
0.012016933
-0.12620266
-0.09740378
0.09657219
0.27582914
-0.0060734944
0.029100781
-0.053121217
-0.17503434
0.08553377
0.0037889285
-0.05417334
-0.018156318
-0.16414358
-0.0025702694
-0.17101513
-0.32333833
-0.11396779
-0.08086121
0.023370385
-0.048489776
-0.1960797
-0.21090615
0.1147247
0.007893606
-0.03621026
-0.2710318
-0.086489365
-0.3054748
0.074206695
0.046394553
-0.03883707
-0.27696744
0.12911609
-0.046747487
-0.18051179
0.15180153
-0.088675074
0.12120375
0.15788183
-0.13723634
-0.11773752
-0.08223009
0.15287106
0.03778495
-0.02835236
-0.102375016
0.13566835
-0.27491087
0.17810453
-0.1752068
0.200288
-0.0077183917
-0.074160255
-0.17663018
-0.18132801
-0.14491102
-0.2911812
0.035461057
-0.02238047
0.14007746
-0.09861064
0.018025482
-0.08071573
0.15946986
0.0116537055
-0.30349374
-0.17478482
-0.22295752
-0.010368964
-0.18463925
0.05092546
-0.0025366363
0.3098917
0.15226398
0.053063795
0.21792062
0.17741583
0.029245982
0.1905663
-0.23794566
-0.20459779
0.023138762
-0.050027043
-0.0032653164
-0.19475245
-0.074002
-0.20746486
-0.06913026
-0.29522482
0.01194976
-0.16012056
-0.12978412
0.2779778
0.008673662
-0.018466273
0.1366318
-0.013405892
-0.0010231138
-0.061861236
-0.11697283
0.09879582
-0.5750527
-0.26436713
-0.08438536
-0.05338039
-0.012715188
0.069869325
-0.31636694
-0.15929243
-0.31595466
3.3521417e-05
-0.17348498
0.020817256
-0.12730235
0.16823722
0.15463395
-0.3013415
-0.26966652
0.030142497
-0.021179996
0.07961843
-0.22170672
-0.10479224
-0.14682785
0.00079586735
-0.31190577
0.10115829
0.42009246
-0.024469834
-0.36512446
0.19839463
-0.21465841
0.04021692
-1.0625978
-0.50792056
0.19655424
-0.08492894
-0.2437101
0.20894888
0.37517953
0.035312705
0.2491254
0.016741147
-0.4906533
0.03880968
0.50689936
0.51379544
-0.24992579
0.12475455
-0.22954679
0.11738629
0.050041042
-0.11464443
0.094117835
0.11949157
-0.11854498
0.2807882
-0.041642144
0.05721049
-0.27343962
-0.029588325
-0.10491651
-0.038968973
-0.034004014
-0.14238359
-0.12933491
0.14949837
-0.053633593
0.15308908
0.1965926
-0.1928789
-0.1259816
0.021161387
-0.17743354
0.07615726
-0.18833748
0.14050077
0.03242852
0.11276405
0.23341915
-0.06876719
-0.005101478
-0.018405948
-0.4228639
-0.35588804
-0.063961945
0.16749156
-0.027128624
-0.06993817
0.19205737
-0.34954086
0.26020432
-0.08092606
0.08352301
-0.2709875
0.07102921
0.043960042
-0.035873532
0.26510662
0.117280714
0.12827444
0.13875787
0.10115784
0.16999052
0.33097056
0.24505842
0.012527369
-0.30638832
0.0905572
-0.07388606
-0.04540501
-0.07776412
0.086365454
0.024835998
-0.15083903
0.05785938
-0.34075046
-0.29117152
-0.12816988
-0.06609376
-0.21739064
-0.08124984
-0.06316413
0.06552683
0.005915765
0.01617732
0.041675888
0.043830037
0.16602613
0.060231104
0.15252513
-0.16436961
0.21535051
-0.22014713
0.12028109
0.040050317
-0.2615094
-0.021415055
0.030571789
0.29514134
0.17580488
0.21346216
-0.107215926
-0.08170721
-0.17923197
-0.07394634
-0.025568064
-0.024428798
0.16788678
0.11458902
-0.057745326
-0.021448351
0.1901008
0.0199893
0.21315482
-0.087480724
-0.01370093
-0.26137102
0.115066536
0.089297324
0.030507976
-0.050014477
-0.08635113
0.03285041
0.09380447
-0.13946667
0.17707455
-0.17727764
-0.012950241
-0.004754185
-0.008883742
-0.10842869
-0.13130896
-0.09813127
-0.016443338
0.15498622
-0.04904588
0.17416267
0.18092766
0.09039853
-0.14691682
0.049865272
-0.17423667
0.32233283
-0.14339536
0.08222803
-0.09719794
-0.033629462
0.113105066
0.08510803
0.07265625
0.21219116
-0.036897533
-0.22433496
-0.29271063
-0.07956601
0.36979145
-0.08500322
0.08364104
-0.10061664
0.14783038
-0.29667285
-0.2347448
0.10024844
0.060444843
-0.1465583
0.08353744
0.0018006657
0.09446222
-0.03967614
0.077171884
-0.15726727
-0.1007461
-0.021526078
-0.14097078
-0.02420544
0.058412567
0.19171807
0.08879646
-0.067959666
-0.038301304
0.09224109
-0.3073206
0.040196724
0.20260951
-0.23160306
0.013462467
-0.28719932
0.18266852
0.18370019
0.14363018
-0.0067239366
0.30146238
-0.02399171
0.10705232
0.29760078
-0.003761423
0.069166556
-0.018458202
0.01975988
-0.103025146
-0.19288956
0.028608963
0.06631105
-0.026897922
-0.018667968
0.09965927
0.17835295
-0.074345075
-0.088898465
-0.006356496
-0.023794608
-0.1536734
-0.14053147
-0.018625842
-0.06934365
-0.24501476
-0.17836486
-0.19170915
-0.1229627
0.12675095
0.10853884
-0.26382196
0.0068142195
-0.13698034
0.012676534
-0.0023456528
0.06011366
0.12029172
0.021107076
0.102061495
-0.034166917
-0.064259335
-0.13027327
-0.06110131
-0.0009771213
0.10748976
0.12682824
0.06782965
0.12522608
0.1991522
-0.17055662
0.06978156
0.08027031
-0.121279374
0.13952686
0.073774844
-0.03957005
-0.0654285
0.16449982
0.078258775
0.16521001
0.077418834
0.06430306
-0.035670247
-0.040829837
0.06806173
-0.24072374
-0.3047091
-0.2726838
0.15152612
-0.29586372
